bill_id,issue_date,period_from,period_to,customer_id,contract_id,account_id,supply_number,meter_id,tariff_code,total_amount
BILL-0118-06,2025-01-06,2024-11-01,2024-12-31,CUST-0118,CONTR-838434,ACC-547607,68319498255,M66238576,NRG Οικιακό,182.4
BILL-0119-01,2024-03-07,2024-01-01,2024-02-28,CUST-0119,CONTR-622422,ACC-811242,68947883125,M16065958,ΕΛΤΑ Ενέργεια Οικιακό,103.62
BILL-0119-02,2024-05-05,2024-03-01,2024-04-30,CUST-0119,CONTR-622422,ACC-811242,68947883125,M16065958,ΕΛΤΑ Ενέργεια Οικιακό,102
BILL-0119-03,2024-07-09,2024-05-01,2024-06-30,CUST-0119,CONTR-622422,ACC-811242,68947883125,M16065958,ΕΛΤΑ Ενέργεια Οικιακό,107.78
BILL-0119-04,2024-09-08,2024-07-01,2024-08-31,CUST-0119,CONTR-622422,ACC-811242,68947883125,M16065958,ΕΛΤΑ Ενέργεια Οικιακό,150.29
BILL-0119-05,2024-11-09,2024-09-01,2024-10-31,CUST-0119,CONTR-622422,ACC-811242,68947883125,M16065958,ΕΛΤΑ Ενέργεια Οικιακό,121.8
BILL-0119-06,2025-01-08,2024-11-01,2024-12-31,CUST-0119,CONTR-622422,ACC-811242,68947883125,M16065958,ΕΛΤΑ Ενέργεια Οικιακό,70.28
BILL-0120-01,2024-03-07,2024-01-01,2024-02-28,CUST-0120,CONTR-786545,ACC-282951,68786208960,M08702101,Ήρων Οικιακό,80.07
BILL-0120-02,2024-05-11,2024-03-01,2024-04-30,CUST-0120,CONTR-786545,ACC-282951,68786208960,M08702101,Ήρων Οικιακό,75.68
BILL-0120-03,2024-07-05,2024-05-01,2024-06-30,CUST-0120,CONTR-786545,ACC-282951,68786208960,M08702101,Ήρων Οικιακό,70
BILL-0120-04,2024-09-05,2024-07-01,2024-08-31,CUST-0120,CONTR-786545,ACC-282951,68786208960,M08702101,Ήρων Οικιακό,156.03
BILL-0120-05,2024-11-07,2024-09-01,2024-10-31,CUST-0120,CONTR-786545,ACC-282951,68786208960,M08702101,Ήρων Οικιακό,80.1
BILL-0120-06,2025-01-10,2024-11-01,2024-12-31,CUST-0120,CONTR-786545,ACC-282951,68786208960,M08702101,Ήρων Οικιακό,86.19
BILL-0121-01,2024-03-09,2024-01-01,2024-02-28,CUST-0121,CONTR-797311,ACC-355521,68323758690,M42862694,Elpedison Home Basic,65.52
BILL-0121-02,2024-05-08,2024-03-01,2024-04-30,CUST-0121,CONTR-797311,ACC-355521,68323758690,M42862694,Elpedison Home Basic,99.6
BILL-0121-03,2024-07-07,2024-05-01,2024-06-30,CUST-0121,CONTR-797311,ACC-355521,68323758690,M42862694,Elpedison Home Basic,113.05
BILL-0121-04,2024-09-09,2024-07-01,2024-08-31,CUST-0121,CONTR-797311,ACC-355521,68323758690,M42862694,Elpedison Home Basic,106.96
BILL-0121-05,2024-11-08,2024-09-01,2024-10-31,CUST-0121,CONTR-797311,ACC-355521,68323758690,M42862694,Elpedison Home Basic,118.75
BILL-0121-06,2025-01-11,2024-11-01,2024-12-31,CUST-0121,CONTR-797311,ACC-355521,68323758690,M42862694,Elpedison Home Basic,91.52
BILL-0122-01,2024-03-08,2024-01-01,2024-02-28,CUST-0122,CONTR-670322,ACC-631032,68454054159,M25356943,Protergia Home Plus,97.23
BILL-0122-02,2024-05-08,2024-03-01,2024-04-30,CUST-0122,CONTR-670322,ACC-631032,68454054159,M25356943,Protergia Home Plus,89
BILL-0122-03,2024-07-06,2024-05-01,2024-06-30,CUST-0122,CONTR-670322,ACC-631032,68454054159,M25356943,Protergia Home Plus,102.79
BILL-0122-04,2024-09-11,2024-07-01,2024-08-31,CUST-0122,CONTR-670322,ACC-631032,68454054159,M25356943,Protergia Home Plus,133.11
BILL-0122-05,2024-11-11,2024-09-01,2024-10-31,CUST-0122,CONTR-670322,ACC-631032,68454054159,M25356943,Protergia Home Plus,97.65
BILL-0122-06,2025-01-08,2024-11-01,2024-12-31,CUST-0122,CONTR-670322,ACC-631032,68454054159,M25356943,Protergia Home Plus,80.58
BILL-0123-01,2024-03-09,2024-01-01,2024-02-28,CUST-0123,CONTR-160718,ACC-656749,68999719816,M77819459,Zenith Οικιακό,107.35
BILL-0123-02,2024-05-06,2024-03-01,2024-04-30,CUST-0123,CONTR-160718,ACC-656749,68999719816,M77819459,Zenith Οικιακό,84.96
BILL-0123-03,2024-07-05,2024-05-01,2024-06-30,CUST-0123,CONTR-160718,ACC-656749,68999719816,M77819459,Zenith Οικιακό,114.4
BILL-0123-04,2024-09-11,2024-07-01,2024-08-31,CUST-0123,CONTR-160718,ACC-656749,68999719816,M77819459,Zenith Οικιακό,141.84
BILL-0123-05,2024-11-10,2024-09-01,2024-10-31,CUST-0123,CONTR-160718,ACC-656749,68999719816,M77819459,Zenith Οικιακό,134.64
BILL-0123-06,2025-01-08,2024-11-01,2024-12-31,CUST-0123,CONTR-160718,ACC-656749,68999719816,M77819459,Zenith Οικιακό,101.66
BILL-0124-01,2024-03-10,2024-01-01,2024-02-28,CUST-0124,CONTR-538939,ACC-821454,68875149751,M33716700,Watt+Volt Home,74.08
BILL-0124-02,2024-05-07,2024-03-01,2024-04-30,CUST-0124,CONTR-538939,ACC-821454,68875149751,M33716700,Watt+Volt Home,89.04
BILL-0124-03,2024-07-05,2024-05-01,2024-06-30,CUST-0124,CONTR-538939,ACC-821454,68875149751,M33716700,Watt+Volt Home,104.5
BILL-0124-04,2024-09-05,2024-07-01,2024-08-31,CUST-0124,CONTR-538939,ACC-821454,68875149751,M33716700,Watt+Volt Home,141.96
BILL-0124-05,2024-11-06,2024-09-01,2024-10-31,CUST-0124,CONTR-538939,ACC-821454,68875149751,M33716700,Watt+Volt Home,101.4
BILL-0124-06,2025-01-10,2024-11-01,2024-12-31,CUST-0124,CONTR-538939,ACC-821454,68875149751,M33716700,Watt+Volt Home,91.26
BILL-0125-01,2024-03-07,2024-01-01,2024-02-28,CUST-0125,CONTR-757065,ACC-712799,68275502881,M06591174,ΕΛΤΑ Ενέργεια Οικιακό,127.95
BILL-0125-02,2024-05-09,2024-03-01,2024-04-30,CUST-0125,CONTR-757065,ACC-712799,68275502881,M06591174,ΕΛΤΑ Ενέργεια Οικιακό,130.24
BILL-0125-03,2024-07-05,2024-05-01,2024-06-30,CUST-0125,CONTR-757065,ACC-712799,68275502881,M06591174,ΕΛΤΑ Ενέργεια Οικιακό,138.15
BILL-0125-04,2024-09-07,2024-07-01,2024-08-31,CUST-0125,CONTR-757065,ACC-712799,68275502881,M06591174,ΕΛΤΑ Ενέργεια Οικιακό,279
BILL-0125-05,2024-11-11,2024-09-01,2024-10-31,CUST-0125,CONTR-757065,ACC-712799,68275502881,M06591174,ΕΛΤΑ Ενέργεια Οικιακό,209.4
BILL-0125-06,2025-01-08,2024-11-01,2024-12-31,CUST-0125,CONTR-757065,ACC-712799,68275502881,M06591174,ΕΛΤΑ Ενέργεια Οικιακό,189.63
BILL-0126-01,2024-03-05,2024-01-01,2024-02-28,CUST-0126,CONTR-968918,ACC-740451,68949863795,M50874192,NRG Οικιακό,113.6
BILL-0126-02,2024-05-06,2024-03-01,2024-04-30,CUST-0126,CONTR-968918,ACC-740451,68949863795,M50874192,NRG Οικιακό,125.84
BILL-0126-03,2024-07-08,2024-05-01,2024-06-30,CUST-0126,CONTR-968918,ACC-740451,68949863795,M50874192,NRG Οικιακό,81.9
BILL-0126-04,2024-09-06,2024-07-01,2024-08-31,CUST-0126,CONTR-968918,ACC-740451,68949863795,M50874192,NRG Οικιακό,181.02
BILL-0126-05,2024-11-11,2024-09-01,2024-10-31,CUST-0126,CONTR-968918,ACC-740451,68949863795,M50874192,NRG Οικιακό,129.78
BILL-0126-06,2025-01-05,2024-11-01,2024-12-31,CUST-0126,CONTR-968918,ACC-740451,68949863795,M50874192,NRG Οικιακό,120.12
BILL-0127-01,2024-03-07,2024-01-01,2024-02-28,CUST-0127,CONTR-691102,ACC-974307,68435678056,M78528968,Watt+Volt Home,65.8
BILL-0127-02,2024-05-05,2024-03-01,2024-04-30,CUST-0127,CONTR-691102,ACC-974307,68435678056,M78528968,Watt+Volt Home,74.24
BILL-0127-03,2024-07-07,2024-05-01,2024-06-30,CUST-0127,CONTR-691102,ACC-974307,68435678056,M78528968,Watt+Volt Home,105.2
BILL-0127-04,2024-09-09,2024-07-01,2024-08-31,CUST-0127,CONTR-691102,ACC-974307,68435678056,M78528968,Watt+Volt Home,123.2
BILL-0127-05,2024-11-05,2024-09-01,2024-10-31,CUST-0127,CONTR-691102,ACC-974307,68435678056,M78528968,Watt+Volt Home,143.44
BILL-0127-06,2025-01-07,2024-11-01,2024-12-31,CUST-0127,CONTR-691102,ACC-974307,68435678056,M78528968,Watt+Volt Home,69.58
BILL-0128-01,2024-03-07,2024-01-01,2024-02-28,CUST-0128,CONTR-706299,ACC-542837,68769380532,M62721125,NRG Οικιακό,181.06
BILL-0128-02,2024-05-06,2024-03-01,2024-04-30,CUST-0128,CONTR-706299,ACC-542837,68769380532,M62721125,NRG Οικιακό,129.2
BILL-0128-03,2024-07-07,2024-05-01,2024-06-30,CUST-0128,CONTR-706299,ACC-542837,68769380532,M62721125,NRG Οικιακό,165.48
BILL-0128-04,2024-09-06,2024-07-01,2024-08-31,CUST-0128,CONTR-706299,ACC-542837,68769380532,M62721125,NRG Οικιακό,204.68
BILL-0128-05,2024-11-10,2024-09-01,2024-10-31,CUST-0128,CONTR-706299,ACC-542837,68769380532,M62721125,NRG Οικιακό,166.82
BILL-0128-06,2025-01-09,2024-11-01,2024-12-31,CUST-0128,CONTR-706299,ACC-542837,68769380532,M62721125,NRG Οικιακό,140.22
BILL-0129-01,2024-03-10,2024-01-01,2024-02-28,CUST-0129,CONTR-469858,ACC-487933,68306383511,M27995238,ΔΕΗ myHome Online,82.4
BILL-0129-02,2024-05-08,2024-03-01,2024-04-30,CUST-0129,CONTR-469858,ACC-487933,68306383511,M27995238,ΔΕΗ myHome Online,89.49
BILL-0129-03,2024-07-09,2024-05-01,2024-06-30,CUST-0129,CONTR-469858,ACC-487933,68306383511,M27995238,ΔΕΗ myHome Online,103.11
BILL-0129-04,2024-09-09,2024-07-01,2024-08-31,CUST-0129,CONTR-469858,ACC-487933,68306383511,M27995238,ΔΕΗ myHome Online,126.72
BILL-0129-05,2024-11-08,2024-09-01,2024-10-31,CUST-0129,CONTR-469858,ACC-487933,68306383511,M27995238,ΔΕΗ myHome Online,103.2
BILL-0129-06,2025-01-05,2024-11-01,2024-12-31,CUST-0129,CONTR-469858,ACC-487933,68306383511,M27995238,ΔΕΗ myHome Online,115.94
BILL-0130-01,2024-03-11,2024-01-01,2024-02-28,CUST-0130,CONTR-265729,ACC-981222,68841078798,M60384182,Elpedison Home Basic,165.68
BILL-0130-02,2024-05-11,2024-03-01,2024-04-30,CUST-0130,CONTR-265729,ACC-981222,68841078798,M60384182,Elpedison Home Basic,167.58
BILL-0130-03,2024-07-05,2024-05-01,2024-06-30,CUST-0130,CONTR-265729,ACC-981222,68841078798,M60384182,Elpedison Home Basic,157.93
BILL-0130-04,2024-09-06,2024-07-01,2024-08-31,CUST-0130,CONTR-265729,ACC-981222,68841078798,M60384182,Elpedison Home Basic,181.2
BILL-0130-05,2024-11-07,2024-09-01,2024-10-31,CUST-0130,CONTR-265729,ACC-981222,68841078798,M60384182,Elpedison Home Basic,179.25
BILL-0130-06,2025-01-10,2024-11-01,2024-12-31,CUST-0130,CONTR-265729,ACC-981222,68841078798,M60384182,Elpedison Home Basic,171.36
BILL-0131-01,2024-03-09,2024-01-01,2024-02-28,CUST-0131,CONTR-767475,ACC-454963,68448023031,M21270324,Protergia Home,112.2
BILL-0131-02,2024-05-08,2024-03-01,2024-04-30,CUST-0131,CONTR-767475,ACC-454963,68448023031,M21270324,Protergia Home,107.2
BILL-0131-03,2024-07-05,2024-05-01,2024-06-30,CUST-0131,CONTR-767475,ACC-454963,68448023031,M21270324,Protergia Home,187
BILL-0131-04,2024-09-07,2024-07-01,2024-08-31,CUST-0131,CONTR-767475,ACC-454963,68448023031,M21270324,Protergia Home,160
BILL-0131-05,2024-11-10,2024-09-01,2024-10-31,CUST-0131,CONTR-767475,ACC-454963,68448023031,M21270324,Protergia Home,184.6
BILL-0131-06,2025-01-05,2024-11-01,2024-12-31,CUST-0131,CONTR-767475,ACC-454963,68448023031,M21270324,Protergia Home,169.68
BILL-0132-01,2024-03-05,2024-01-01,2024-02-28,CUST-0132,CONTR-720979,ACC-797516,68580942280,M11230376,Protergia Home,127.2
BILL-0132-02,2024-05-05,2024-03-01,2024-04-30,CUST-0132,CONTR-720979,ACC-797516,68580942280,M11230376,Protergia Home,142.97
BILL-0132-03,2024-07-05,2024-05-01,2024-06-30,CUST-0132,CONTR-720979,ACC-797516,68580942280,M11230376,Protergia Home,160.02
BILL-0132-04,2024-09-09,2024-07-01,2024-08-31,CUST-0132,CONTR-720979,ACC-797516,68580942280,M11230376,Protergia Home,234.54
BILL-0132-05,2024-11-07,2024-09-01,2024-10-31,CUST-0132,CONTR-720979,ACC-797516,68580942280,M11230376,Protergia Home,231.22
BILL-0132-06,2025-01-09,2024-11-01,2024-12-31,CUST-0132,CONTR-720979,ACC-797516,68580942280,M11230376,Protergia Home,184.36
BILL-0133-01,2024-03-07,2024-01-01,2024-02-28,CUST-0133,CONTR-625104,ACC-472389,68219227610,M52280379,ΔΕΗ Γ1,88.35
BILL-0133-02,2024-05-11,2024-03-01,2024-04-30,CUST-0133,CONTR-625104,ACC-472389,68219227610,M52280379,ΔΕΗ Γ1,66.13
BILL-0133-03,2024-07-07,2024-05-01,2024-06-30,CUST-0133,CONTR-625104,ACC-472389,68219227610,M52280379,ΔΕΗ Γ1,109.2
BILL-0133-04,2024-09-08,2024-07-01,2024-08-31,CUST-0133,CONTR-625104,ACC-472389,68219227610,M52280379,ΔΕΗ Γ1,106.24
BILL-0133-05,2024-11-10,2024-09-01,2024-10-31,CUST-0133,CONTR-625104,ACC-472389,68219227610,M52280379,ΔΕΗ Γ1,98.1
BILL-0133-06,2025-01-10,2024-11-01,2024-12-31,CUST-0133,CONTR-625104,ACC-472389,68219227610,M52280379,ΔΕΗ Γ1,89.6
BILL-0134-01,2024-03-07,2024-01-01,2024-02-28,CUST-0134,CONTR-690969,ACC-492568,68349618817,M71395422,NRG Οικιακό,140.48
BILL-0134-02,2024-05-09,2024-03-01,2024-04-30,CUST-0134,CONTR-690969,ACC-492568,68349618817,M71395422,NRG Οικιακό,177.6
BILL-0134-03,2024-07-08,2024-05-01,2024-06-30,CUST-0134,CONTR-690969,ACC-492568,68349618817,M71395422,NRG Οικιακό,153.34
BILL-0134-04,2024-09-07,2024-07-01,2024-08-31,CUST-0134,CONTR-690969,ACC-492568,68349618817,M71395422,NRG Οικιακό,226.56
BILL-0134-05,2024-11-06,2024-09-01,2024-10-31,CUST-0134,CONTR-690969,ACC-492568,68349618817,M71395422,NRG Οικιακό,168.14
BILL-0134-06,2025-01-11,2024-11-01,2024-12-31,CUST-0134,CONTR-690969,ACC-492568,68349618817,M71395422,NRG Οικιακό,150
BILL-0135-01,2024-03-07,2024-01-01,2024-02-28,CUST-0135,CONTR-297127,ACC-940537,68140046592,M32078780,ΔΕΗ Γ1Ν,71.06
BILL-0135-02,2024-05-06,2024-03-01,2024-04-30,CUST-0135,CONTR-297127,ACC-940537,68140046592,M32078780,ΔΕΗ Γ1Ν,54.6
BILL-0135-03,2024-07-05,2024-05-01,2024-06-30,CUST-0135,CONTR-297127,ACC-940537,68140046592,M32078780,ΔΕΗ Γ1Ν,70.56
BILL-0135-04,2024-09-07,2024-07-01,2024-08-31,CUST-0135,CONTR-297127,ACC-940537,68140046592,M32078780,ΔΕΗ Γ1Ν,92.99
BILL-0135-05,2024-11-07,2024-09-01,2024-10-31,CUST-0135,CONTR-297127,ACC-940537,68140046592,M32078780,ΔΕΗ Γ1Ν,83.41
BILL-0135-06,2025-01-08,2024-11-01,2024-12-31,CUST-0135,CONTR-297127,ACC-940537,68140046592,M32078780,ΔΕΗ Γ1Ν,62.24
BILL-0136-01,2024-03-05,2024-01-01,2024-02-28,CUST-0136,CONTR-614338,ACC-498458,68367314960,M31374405,Elpedison Home Basic,100
BILL-0136-02,2024-05-08,2024-03-01,2024-04-30,CUST-0136,CONTR-614338,ACC-498458,68367314960,M31374405,Elpedison Home Basic,69.36
BILL-0136-03,2024-07-08,2024-05-01,2024-06-30,CUST-0136,CONTR-614338,ACC-498458,68367314960,M31374405,Elpedison Home Basic,102.2
BILL-0136-04,2024-09-05,2024-07-01,2024-08-31,CUST-0136,CONTR-614338,ACC-498458,68367314960,M31374405,Elpedison Home Basic,95.2
BILL-0136-05,2024-11-08,2024-09-01,2024-10-31,CUST-0136,CONTR-614338,ACC-498458,68367314960,M31374405,Elpedison Home Basic,102.96
BILL-0136-06,2025-01-10,2024-11-01,2024-12-31,CUST-0136,CONTR-614338,ACC-498458,68367314960,M31374405,Elpedison Home Basic,91.29
BILL-0137-01,2024-03-07,2024-01-01,2024-02-28,CUST-0137,CONTR-307000,ACC-608460,68278741614,M96178670,Elpedison Home Basic,95.55
BILL-0137-02,2024-05-07,2024-03-01,2024-04-30,CUST-0137,CONTR-307000,ACC-608460,68278741614,M96178670,Elpedison Home Basic,105.63
BILL-0137-03,2024-07-05,2024-05-01,2024-06-30,CUST-0137,CONTR-307000,ACC-608460,68278741614,M96178670,Elpedison Home Basic,112.86
BILL-0137-04,2024-09-05,2024-07-01,2024-08-31,CUST-0137,CONTR-307000,ACC-608460,68278741614,M96178670,Elpedison Home Basic,146.37
BILL-0137-05,2024-11-10,2024-09-01,2024-10-31,CUST-0137,CONTR-307000,ACC-608460,68278741614,M96178670,Elpedison Home Basic,119.9
BILL-0137-06,2025-01-08,2024-11-01,2024-12-31,CUST-0137,CONTR-307000,ACC-608460,68278741614,M96178670,Elpedison Home Basic,107
BILL-0138-01,2024-03-07,2024-01-01,2024-02-28,CUST-0138,CONTR-687768,ACC-952748,68025556778,M01320929,ΔΕΗ myHome Online,75.6
BILL-0138-02,2024-05-06,2024-03-01,2024-04-30,CUST-0138,CONTR-687768,ACC-952748,68025556778,M01320929,ΔΕΗ myHome Online,78.3
BILL-0138-03,2024-07-10,2024-05-01,2024-06-30,CUST-0138,CONTR-687768,ACC-952748,68025556778,M01320929,ΔΕΗ myHome Online,111.15
BILL-0138-04,2024-09-05,2024-07-01,2024-08-31,CUST-0138,CONTR-687768,ACC-952748,68025556778,M01320929,ΔΕΗ myHome Online,120.9
BILL-0138-05,2024-11-09,2024-09-01,2024-10-31,CUST-0138,CONTR-687768,ACC-952748,68025556778,M01320929,ΔΕΗ myHome Online,136.99
BILL-0138-06,2025-01-09,2024-11-01,2024-12-31,CUST-0138,CONTR-687768,ACC-952748,68025556778,M01320929,ΔΕΗ myHome Online,115.92
BILL-0139-01,2024-03-05,2024-01-01,2024-02-28,CUST-0139,CONTR-459497,ACC-675628,68677388121,M47871480,Elpedison Home Plus,138.6
BILL-0139-02,2024-05-11,2024-03-01,2024-04-30,CUST-0139,CONTR-459497,ACC-675628,68677388121,M47871480,Elpedison Home Plus,121.98
BILL-0139-03,2024-07-11,2024-05-01,2024-06-30,CUST-0139,CONTR-459497,ACC-675628,68677388121,M47871480,Elpedison Home Plus,129.03
BILL-0139-04,2024-09-05,2024-07-01,2024-08-31,CUST-0139,CONTR-459497,ACC-675628,68677388121,M47871480,Elpedison Home Plus,227.64
BILL-0139-05,2024-11-06,2024-09-01,2024-10-31,CUST-0139,CONTR-459497,ACC-675628,68677388121,M47871480,Elpedison Home Plus,124.32
BILL-0139-06,2025-01-05,2024-11-01,2024-12-31,CUST-0139,CONTR-459497,ACC-675628,68677388121,M47871480,Elpedison Home Plus,117.98
BILL-0140-01,2024-03-05,2024-01-01,2024-02-28,CUST-0140,CONTR-989000,ACC-602073,68604528269,M89447073,Watt+Volt Home,76.48
BILL-0140-02,2024-05-06,2024-03-01,2024-04-30,CUST-0140,CONTR-989000,ACC-602073,68604528269,M89447073,Watt+Volt Home,97.09
BILL-0140-03,2024-07-07,2024-05-01,2024-06-30,CUST-0140,CONTR-989000,ACC-602073,68604528269,M89447073,Watt+Volt Home,81.76
BILL-0140-04,2024-09-05,2024-07-01,2024-08-31,CUST-0140,CONTR-989000,ACC-602073,68604528269,M89447073,Watt+Volt Home,103.46
BILL-0140-05,2024-11-06,2024-09-01,2024-10-31,CUST-0140,CONTR-989000,ACC-602073,68604528269,M89447073,Watt+Volt Home,134.42
BILL-0140-06,2025-01-07,2024-11-01,2024-12-31,CUST-0140,CONTR-989000,ACC-602073,68604528269,M89447073,Watt+Volt Home,96.39
BILL-0141-01,2024-03-06,2024-01-01,2024-02-28,CUST-0141,CONTR-105199,ACC-843264,68925916204,M25805708,ΕΛΤΑ Ενέργεια Οικιακό,79.05
BILL-0141-02,2024-05-11,2024-03-01,2024-04-30,CUST-0141,CONTR-105199,ACC-843264,68925916204,M25805708,ΕΛΤΑ Ενέργεια Οικιακό,100.8
BILL-0141-03,2024-07-10,2024-05-01,2024-06-30,CUST-0141,CONTR-105199,ACC-843264,68925916204,M25805708,ΕΛΤΑ Ενέργεια Οικιακό,127.4
BILL-0141-04,2024-09-07,2024-07-01,2024-08-31,CUST-0141,CONTR-105199,ACC-843264,68925916204,M25805708,ΕΛΤΑ Ενέργεια Οικιακό,157.92
BILL-0141-05,2024-11-08,2024-09-01,2024-10-31,CUST-0141,CONTR-105199,ACC-843264,68925916204,M25805708,ΕΛΤΑ Ενέργεια Οικιακό,122.4
BILL-0141-06,2025-01-11,2024-11-01,2024-12-31,CUST-0141,CONTR-105199,ACC-843264,68925916204,M25805708,ΕΛΤΑ Ενέργεια Οικιακό,95.52
BILL-0142-01,2024-03-11,2024-01-01,2024-02-28,CUST-0142,CONTR-631531,ACC-211860,68321254110,M64803668,Zenith Οικιακό,113.19
BILL-0142-02,2024-05-06,2024-03-01,2024-04-30,CUST-0142,CONTR-631531,ACC-211860,68321254110,M64803668,Zenith Οικιακό,116.09
BILL-0142-03,2024-07-08,2024-05-01,2024-06-30,CUST-0142,CONTR-631531,ACC-211860,68321254110,M64803668,Zenith Οικιακό,117.9
BILL-0142-04,2024-09-05,2024-07-01,2024-08-31,CUST-0142,CONTR-631531,ACC-211860,68321254110,M64803668,Zenith Οικιακό,155.04
BILL-0142-05,2024-11-07,2024-09-01,2024-10-31,CUST-0142,CONTR-631531,ACC-211860,68321254110,M64803668,Zenith Οικιακό,98.1
BILL-0142-06,2025-01-09,2024-11-01,2024-12-31,CUST-0142,CONTR-631531,ACC-211860,68321254110,M64803668,Zenith Οικιακό,136.71
BILL-0143-01,2024-03-11,2024-01-01,2024-02-28,CUST-0143,CONTR-402461,ACC-378743,68926375941,M89905244,Watt+Volt Home,109.48
BILL-0143-02,2024-05-07,2024-03-01,2024-04-30,CUST-0143,CONTR-402461,ACC-378743,68926375941,M89905244,Watt+Volt Home,106.56
BILL-0143-03,2024-07-11,2024-05-01,2024-06-30,CUST-0143,CONTR-402461,ACC-378743,68926375941,M89905244,Watt+Volt Home,131.94
BILL-0143-04,2024-09-05,2024-07-01,2024-08-31,CUST-0143,CONTR-402461,ACC-378743,68926375941,M89905244,Watt+Volt Home,148.65
BILL-0143-05,2024-11-08,2024-09-01,2024-10-31,CUST-0143,CONTR-402461,ACC-378743,68926375941,M89905244,Watt+Volt Home,141.54
BILL-0143-06,2025-01-10,2024-11-01,2024-12-31,CUST-0143,CONTR-402461,ACC-378743,68926375941,M89905244,Watt+Volt Home,133.54
BILL-0144-01,2024-03-10,2024-01-01,2024-02-28,CUST-0144,CONTR-275003,ACC-984168,68864943066,M15428516,NRG Οικιακό,123.2
BILL-0144-02,2024-05-06,2024-03-01,2024-04-30,CUST-0144,CONTR-275003,ACC-984168,68864943066,M15428516,NRG Οικιακό,111.6
BILL-0144-03,2024-07-05,2024-05-01,2024-06-30,CUST-0144,CONTR-275003,ACC-984168,68864943066,M15428516,NRG Οικιακό,187.74
BILL-0144-04,2024-09-10,2024-07-01,2024-08-31,CUST-0144,CONTR-275003,ACC-984168,68864943066,M15428516,NRG Οικιακό,233.6
BILL-0144-05,2024-11-08,2024-09-01,2024-10-31,CUST-0144,CONTR-275003,ACC-984168,68864943066,M15428516,NRG Οικιακό,150.62
BILL-0144-06,2025-01-06,2024-11-01,2024-12-31,CUST-0144,CONTR-275003,ACC-984168,68864943066,M15428516,NRG Οικιακό,148.2
BILL-0145-01,2024-03-09,2024-01-01,2024-02-28,CUST-0145,CONTR-330476,ACC-953642,68658094797,M15756051,Protergia Home Plus,123.48
BILL-0145-02,2024-05-05,2024-03-01,2024-04-30,CUST-0145,CONTR-330476,ACC-953642,68658094797,M15756051,Protergia Home Plus,152.24
BILL-0145-03,2024-07-07,2024-05-01,2024-06-30,CUST-0145,CONTR-330476,ACC-953642,68658094797,M15756051,Protergia Home Plus,152.4
BILL-0145-04,2024-09-06,2024-07-01,2024-08-31,CUST-0145,CONTR-330476,ACC-953642,68658094797,M15756051,Protergia Home Plus,210.14
BILL-0145-05,2024-11-06,2024-09-01,2024-10-31,CUST-0145,CONTR-330476,ACC-953642,68658094797,M15756051,Protergia Home Plus,109.76
BILL-0145-06,2025-01-06,2024-11-01,2024-12-31,CUST-0145,CONTR-330476,ACC-953642,68658094797,M15756051,Protergia Home Plus,133.45
BILL-0146-01,2024-03-09,2024-01-01,2024-02-28,CUST-0146,CONTR-919058,ACC-408820,68774147390,M09918509,Elpedison Home Basic,168.48
BILL-0146-02,2024-05-08,2024-03-01,2024-04-30,CUST-0146,CONTR-919058,ACC-408820,68774147390,M09918509,Elpedison Home Basic,134.47
BILL-0146-03,2024-07-06,2024-05-01,2024-06-30,CUST-0146,CONTR-919058,ACC-408820,68774147390,M09918509,Elpedison Home Basic,185.22
BILL-0146-04,2024-09-09,2024-07-01,2024-08-31,CUST-0146,CONTR-919058,ACC-408820,68774147390,M09918509,Elpedison Home Basic,245.86
BILL-0146-05,2024-11-07,2024-09-01,2024-10-31,CUST-0146,CONTR-919058,ACC-408820,68774147390,M09918509,Elpedison Home Basic,228.06
BILL-0146-06,2025-01-09,2024-11-01,2024-12-31,CUST-0146,CONTR-919058,ACC-408820,68774147390,M09918509,Elpedison Home Basic,212.1
BILL-0147-01,2024-03-08,2024-01-01,2024-02-28,CUST-0147,CONTR-979049,ACC-870449,68976824450,M73081539,Elpedison Home Basic,80.36
BILL-0147-02,2024-05-06,2024-03-01,2024-04-30,CUST-0147,CONTR-979049,ACC-870449,68976824450,M73081539,Elpedison Home Basic,87.84
BILL-0147-03,2024-07-08,2024-05-01,2024-06-30,CUST-0147,CONTR-979049,ACC-870449,68976824450,M73081539,Elpedison Home Basic,107.95
BILL-0147-04,2024-09-07,2024-07-01,2024-08-31,CUST-0147,CONTR-979049,ACC-870449,68976824450,M73081539,Elpedison Home Basic,121.04
BILL-0147-05,2024-11-10,2024-09-01,2024-10-31,CUST-0147,CONTR-979049,ACC-870449,68976824450,M73081539,Elpedison Home Basic,105.23
BILL-0147-06,2025-01-09,2024-11-01,2024-12-31,CUST-0147,CONTR-979049,ACC-870449,68976824450,M73081539,Elpedison Home Basic,86.25
BILL-0148-01,2024-03-06,2024-01-01,2024-02-28,CUST-0148,CONTR-750771,ACC-239549,68347847821,M12920071,Protergia Home,95.68
BILL-0148-02,2024-05-06,2024-03-01,2024-04-30,CUST-0148,CONTR-750771,ACC-239549,68347847821,M12920071,Protergia Home,75.75
BILL-0148-03,2024-07-10,2024-05-01,2024-06-30,CUST-0148,CONTR-750771,ACC-239549,68347847821,M12920071,Protergia Home,122.74
